home_uid,host_uid,host_programme,label,reason,labelled_by
uns-pmf:I322,utwente:202200339,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
uns-pmf:I322,utwente:202300028,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
uns-pmf:I322,utwente:202300156,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
uns-pmf:I322,utwente:202300196,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
uns-pmf:I322,utwente:202400635,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
uns-pmf:I322,utwente:202400636,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
uns-pmf:I342,utwente:202001234,utwente-am-bsc,0,"Logic, sets and relations, not graph theory.","claude, blind"
uns-pmf:I342,utwente:202001363,utwente-am-bsc,0,"Graph isomorphism implementation project, not graph theory coursework.","claude, blind"
uns-pmf:I342,utwente:202400631,utwente-am-bsc,2,"Covers trees, connectivity, Euler and Hamilton, matchings, colourings and planar graphs.","claude, blind"
uns-pmf:I342,utwente:202500366,utwente-am-bsc,1,"Covers weighted graph algorithms and recurrences, part of the home course.","claude, blind"
uns-pmf:I342,utwente:202500367,utwente-am-bsc,0,"Data structures and algorithms, only spanning trees overlap.","claude, blind"
uns-pmf:I364,utwente:202001237,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202200141,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202200236,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202200241,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202300027,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202300028,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202400631,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202400632,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202400634,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202500366,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202500367,utwente-am-bsc,0,No information theory or coding content.,"claude, blind"
uns-pmf:I364,utwente:202500369,utwente-am-bsc,0,"Groups, rings and fields underpin coding theory but no entropy, channels or codes are taught.","claude, blind"
uns-pmf:M-05,utwente:201600167,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202001193,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202001234,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202001379,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202001385,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202200141,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202200179,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202200236,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202300018,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202400348,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202400633,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202500368,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202500369,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202500380,utwente-am-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M3-22,utwente:201600167,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202001379,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202001380,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202200141,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202200142,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202200179,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202200243,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202300018,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202300026,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202300055,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202300157,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202400348,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202400660,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500369,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500380,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500460,utwente-am-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-23,utwente:201500405,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:201600167,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202001237,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202001344,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202001379,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202200141,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202200338,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202300018,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202300026,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202300055,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202300156,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202300157,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202400631,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202400633,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202400636,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202400660,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500366,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:M3-23,utwente:202500380,utwente-am-bsc,0,No macroeconomics or public finance content.,"claude, blind"
uns-pmf:I021,utwente:202200021,utwente-tcs-bsc,0,"Neural networks for data types, unrelated.","claude, blind"
uns-pmf:I021,utwente:202300357,utwente-tcs-bsc,0,"Concurrency and compilers, unrelated to basic data structures.","claude, blind"
uns-pmf:I021,utwente:202400444,utwente-tcs-bsc,0,"Multi-tier web project, no data structures content.","claude, blind"
uns-pmf:I021,utwente:202500331,utwente-tcs-bsc,1,"Algorithmics half covers complexity and search/sort but not lists, stacks or pointer structures.","claude, blind"
uns-pmf:I021,utwente:202500342,utwente-tcs-bsc,0,"Introductory imperative and OO programming, no abstract data types.","claude, blind"
uns-pmf:I021,utwente:202500343,utwente-tcs-bsc,1,"Uses lists, sets and maps and choosing data structures, but only as library collections.","claude, blind"
uns-pmf:I021,utwente:202500352,utwente-tcs-bsc,0,"Databases, unrelated.","claude, blind"
uns-pmf:I021,utwente:202500356,utwente-tcs-bsc,0,"Computer architecture, unrelated.","claude, blind"
uns-pmf:I021,utwente:202500568,utwente-tcs-bsc,0,"Functional and logic programming paradigms, different subject.","claude, blind"
uns-pmf:I032,utwente:202300357,utwente-tcs-bsc,0,"Concurrency and compiler construction, not an OOP course.","claude, blind"
uns-pmf:I032,utwente:202400444,utwente-tcs-bsc,0,"Web project unit, assumes OOP as prerequisite.","claude, blind"
uns-pmf:I032,utwente:202500342,utwente-tcs-bsc,1,"Covers core Java OOP concepts but exceptions, streams and I/O are in a separate unit.","claude, blind"
uns-pmf:I032,utwente:202500343,utwente-tcs-bsc,1,"Covers exceptions, I/O and collections in Java, the second half of the home OOP content.","claude, blind"
uns-pmf:I032,utwente:202500344,utwente-tcs-bsc,1,"Java OO implementation project, practice of OOP without the full theory.","claude, blind"
uns-pmf:I032,utwente:202500352,utwente-tcs-bsc,0,"Databases, unrelated.","claude, blind"
uns-pmf:I032,utwente:202500568,utwente-tcs-bsc,0,"Functional and logic programming, different paradigm.","claude, blind"
uns-pmf:I034,utwente:202001033,utwente-tcs-bsc,0,"Statistics, unrelated to combinatorics and graphs.","claude, blind"
uns-pmf:I034,utwente:202001041,utwente-tcs-bsc,0,"Smart spaces project, unrelated.","claude, blind"
uns-pmf:I034,utwente:202001045,utwente-tcs-bsc,1,"Covers basic graph theory in a network science setting, no combinatorics.","claude, blind"
uns-pmf:I034,utwente:202001047,utwente-tcs-bsc,0,"Essay project on network science, not a discrete maths course.","claude, blind"
uns-pmf:I034,utwente:202500331,utwente-tcs-bsc,0,"Search and sort algorithms, not discrete mathematics.","claude, blind"
uns-pmf:I034,utwente:202500333,utwente-tcs-bsc,0,"Computer architecture and networks, unrelated.","claude, blind"
uns-pmf:I034,utwente:202500342,utwente-tcs-bsc,0,"Programming course, unrelated.","claude, blind"
uns-pmf:I034,utwente:202500361,utwente-tcs-bsc,0,"AI course, unrelated to combinatorics.","claude, blind"
uns-pmf:I052,utwente:202200022,utwente-tcs-bsc,0,"Knowledge representation formalisms, not UML.","claude, blind"
uns-pmf:I052,utwente:202400444,utwente-tcs-bsc,0,"Agile web project, not UML modelling.","claude, blind"
uns-pmf:I052,utwente:202400783,utwente-tcs-bsc,0,"Embedded architectures, unrelated.","claude, blind"
uns-pmf:I052,utwente:202500332,utwente-tcs-bsc,0,"ER modelling and SQL, not UML system modelling.","claude, blind"
uns-pmf:I052,utwente:202500341,utwente-tcs-bsc,2,"UML class, activity and state diagrams with CASE tools cover the home UML modelling content.","claude, blind"
uns-pmf:I052,utwente:202500351,utwente-tcs-bsc,0,"Web security unit, UML class diagram is a minor outcome only.","claude, blind"
uns-pmf:I052,utwente:202500356,utwente-tcs-bsc,0,"Computer architecture, unrelated.","claude, blind"
uns-pmf:I052,utwente:202500357,utwente-tcs-bsc,0,"Operating systems, unrelated.","claude, blind"
uns-pmf:I052,utwente:202500358,utwente-tcs-bsc,0,"Hardware-software systems project, unrelated.","claude, blind"
uns-pmf:I052,utwente:202500362,utwente-tcs-bsc,0,"UX design, not UML modelling.","claude, blind"
uns-pmf:I111,utwente:202200022,utwente-tcs-bsc,0,"AI knowledge representation, not mathematical logic and set theory.","claude, blind"
uns-pmf:I111,utwente:202300357,utwente-tcs-bsc,0,"Concurrency and compilers, unrelated.","claude, blind"
uns-pmf:I111,utwente:202400444,utwente-tcs-bsc,0,"Web project, unrelated.","claude, blind"
uns-pmf:I111,utwente:202400608,utwente-tcs-bsc,0,"Internship, unrelated.","claude, blind"
uns-pmf:I111,utwente:202500331,utwente-tcs-bsc,0,Algorithms and functional programming with small induction proofs.,"claude, blind"
uns-pmf:I111,utwente:202500333,utwente-tcs-bsc,0,Boolean logic only as part of computer architecture.,"claude, blind"
uns-pmf:I111,utwente:202500361,utwente-tcs-bsc,0,"AI course with some applied logic, not a logic foundations course.","claude, blind"
uns-pmf:I111,utwente:202500568,utwente-tcs-bsc,0,"Logic programming paradigm, not mathematical logic.","claude, blind"
uns-pmf:I143,utwente:202001033,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202001041,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202001045,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202001046,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202001047,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202500331,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202500332,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202500333,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202500342,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202500343,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202500352,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202500356,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I143,utwente:202500361,utwente-tcs-bsc,0,No linear algebra content.,"claude, blind"
uns-pmf:I151,utwente:202200022,utwente-tcs-bsc,1,"Knowledge representation, ontologies and planning cover part of the home course.","claude, blind"
uns-pmf:I151,utwente:202200024,utwente-tcs-bsc,0,"DS and AI project on explainability and ethics, not AI foundations.","claude, blind"
uns-pmf:I151,utwente:202200203,utwente-tcs-bsc,0,"Embedded systems project, not AI foundations.","claude, blind"
uns-pmf:I151,utwente:202500331,utwente-tcs-bsc,0,"Search and sort algorithms, not AI search.","claude, blind"
uns-pmf:I151,utwente:202500332,utwente-tcs-bsc,1,Intelligent Interaction half introduces AI and ML basics but no search or logic inference.,"claude, blind"
uns-pmf:I151,utwente:202500361,utwente-tcs-bsc,2,"Covers logic, search, probabilistic reasoning and machine learning, the core of the home AI course.","claude, blind"
uns-pmf:I151,utwente:202500568,utwente-tcs-bsc,0,"Functional and logic programming, not AI.","claude, blind"
uns-pmf:I162,utwente:202001033,utwente-tcs-bsc,0,"Statistics, not numerical analysis.","claude, blind"
uns-pmf:I162,utwente:202001047,utwente-tcs-bsc,0,"Network science project, unrelated.","claude, blind"
uns-pmf:I162,utwente:202200024,utwente-tcs-bsc,0,"DS and AI project, unrelated.","claude, blind"
uns-pmf:I162,utwente:202300357,utwente-tcs-bsc,0,"Concurrency and compilers, unrelated.","claude, blind"
uns-pmf:I162,utwente:202400444,utwente-tcs-bsc,0,"Web project, unrelated.","claude, blind"
uns-pmf:I162,utwente:202500331,utwente-tcs-bsc,0,"Algorithms and functional programming, not numerical methods.","claude, blind"
uns-pmf:I162,utwente:202500341,utwente-tcs-bsc,0,"Software modelling, unrelated.","claude, blind"
uns-pmf:I162,utwente:202500342,utwente-tcs-bsc,0,"Programming course, unrelated.","claude, blind"
uns-pmf:I162,utwente:202500343,utwente-tcs-bsc,0,"Programming course, unrelated.","claude, blind"
uns-pmf:I162,utwente:202500356,utwente-tcs-bsc,0,"Computer architecture, unrelated.","claude, blind"
uns-pmf:I162,utwente:202500361,utwente-tcs-bsc,0,"AI course, unrelated.","claude, blind"
uns-pmf:I162,utwente:202500362,utwente-tcs-bsc,0,"UX design, unrelated.","claude, blind"
uns-pmf:I162,utwente:202500568,utwente-tcs-bsc,0,"Functional programming, unrelated.","claude, blind"
uns-pmf:I211,utwente:202001047,utwente-tcs-bsc,0,"Network science project, unrelated.","claude, blind"
uns-pmf:I211,utwente:202200022,utwente-tcs-bsc,0,"AI knowledge representation, not set theory and logic foundations.","claude, blind"
uns-pmf:I211,utwente:202200024,utwente-tcs-bsc,0,"DS and AI project, unrelated.","claude, blind"
uns-pmf:I211,utwente:202500331,utwente-tcs-bsc,0,"Algorithms with small induction proofs, not formal foundations.","claude, blind"
uns-pmf:I211,utwente:202500332,utwente-tcs-bsc,0,"Databases and AI basics, unrelated.","claude, blind"
uns-pmf:I211,utwente:202500333,utwente-tcs-bsc,0,Boolean logic only as part of computer architecture.,"claude, blind"
uns-pmf:I211,utwente:202500343,utwente-tcs-bsc,0,"Programming course, unrelated to set theory and logic.","claude, blind"
uns-pmf:I211,utwente:202500356,utwente-tcs-bsc,0,"Computer architecture, logic gates only.","claude, blind"
uns-pmf:I211,utwente:202500361,utwente-tcs-bsc,0,"AI course with applied logic, not mathematical foundations.","claude, blind"
uns-pmf:I211,utwente:202500568,utwente-tcs-bsc,0,"Functional and logic programming, not set theory and logic foundations.","claude, blind"
uns-pmf:I242,utwente:202300357,utwente-tcs-bsc,0,"Concurrency and compilers, unrelated.","claude, blind"
uns-pmf:I242,utwente:202400783,utwente-tcs-bsc,0,"Embedded FPGA and HDL design, different focus from general architecture.","claude, blind"
uns-pmf:I242,utwente:202500333,utwente-tcs-bsc,1,"Computer architecture half covers number systems, Boolean logic and machine language at intro level.","claude, blind"
uns-pmf:I242,utwente:202500356,utwente-tcs-bsc,2,"Covers processor organisation, ISA, assembly, memory hierarchy, buses and I/O.","claude, blind"
uns-pmf:I242,utwente:202500357,utwente-tcs-bsc,0,"Operating systems, different subject.","claude, blind"
uns-pmf:I242,utwente:202500358,utwente-tcs-bsc,0,"Integration project, not a computer architecture course.","claude, blind"
uns-pmf:I251,utwente:202200022,utwente-tcs-bsc,0,"Knowledge representation and data quality, unrelated.","claude, blind"
uns-pmf:I251,utwente:202400444,utwente-tcs-bsc,1,Agile team project with cost estimation covers the process side only.,"claude, blind"
uns-pmf:I251,utwente:202500341,utwente-tcs-bsc,1,"UML design, development process phases and metrics cover part of software engineering.","claude, blind"
uns-pmf:I251,utwente:202500342,utwente-tcs-bsc,0,Introductory programming with unit tests.,"claude, blind"
uns-pmf:I251,utwente:202500343,utwente-tcs-bsc,0,"Programming course, only touches on pre and postconditions.","claude, blind"
uns-pmf:I251,utwente:202500344,utwente-tcs-bsc,0,"Small Java project, not software engineering methods.","claude, blind"
uns-pmf:I251,utwente:202500351,utwente-tcs-bsc,1,"Requirements specification and UML class design overlap, but mostly web security.","claude, blind"
uns-pmf:I251,utwente:202500353,utwente-tcs-bsc,1,"Scrum process, cost estimation and teamwork cover part of software engineering.","claude, blind"
uns-pmf:I251,utwente:202500354,utwente-tcs-bsc,0,"Technical part of a web project, not SE methodology.","claude, blind"
uns-pmf:I262,utwente:202400444,utwente-tcs-bsc,1,Multi-tier web system with database for a client overlaps in practice.,"claude, blind"
uns-pmf:I262,utwente:202500332,utwente-tcs-bsc,0,"Introductory ER modelling and SQL, not multi-tier development.","claude, blind"
uns-pmf:I262,utwente:202500342,utwente-tcs-bsc,0,"Introductory programming, unrelated.","claude, blind"
uns-pmf:I262,utwente:202500343,utwente-tcs-bsc,0,"Java programming concepts, unrelated to web tiers.","claude, blind"
uns-pmf:I262,utwente:202500344,utwente-tcs-bsc,0,"Networked Java game project, not web information systems.","claude, blind"
uns-pmf:I262,utwente:202500351,utwente-tcs-bsc,1,"Covers servlets, server-side scripting and REST integration, but centred on security.","claude, blind"
uns-pmf:I262,utwente:202500352,utwente-tcs-bsc,0,"Database theory and SQL, only JDBC access overlaps.","claude, blind"
uns-pmf:I262,utwente:202500353,utwente-tcs-bsc,0,"Agile process and teamwork only, no web or ORM technology.","claude, blind"
uns-pmf:I262,utwente:202500354,utwente-tcs-bsc,1,"Builds a multi-tier web application with a database, but no ORM or JSP teaching.","claude, blind"
uns-pmf:I263,utwente:202400444,utwente-tcs-bsc,1,"Develops a web application for a client, practice overlaps partly.","claude, blind"
uns-pmf:I263,utwente:202500342,utwente-tcs-bsc,0,"Introductory programming, unrelated.","claude, blind"
uns-pmf:I263,utwente:202500343,utwente-tcs-bsc,0,"Java programming concepts, unrelated.","claude, blind"
uns-pmf:I263,utwente:202500351,utwente-tcs-bsc,1,"Covers server vs client scripting, Ajax and web frameworks, but centred on web security.","claude, blind"
uns-pmf:I263,utwente:202500352,utwente-tcs-bsc,0,"Databases, unrelated to web programming.","claude, blind"
uns-pmf:I263,utwente:202500353,utwente-tcs-bsc,0,Agile process and teamwork only.,"claude, blind"
uns-pmf:I263,utwente:202500354,utwente-tcs-bsc,1,"Technical web application development in a project, partial overlap.","claude, blind"
uns-pmf:I321,utwente:202001041,utwente-tcs-bsc,0,"Smart spaces project, unrelated.","claude, blind"
uns-pmf:I321,utwente:202400444,utwente-tcs-bsc,0,"Web project, unrelated.","claude, blind"
uns-pmf:I321,utwente:202400783,utwente-tcs-bsc,0,"FPGA and HDL architecture design, not electronic components.","claude, blind"
uns-pmf:I321,utwente:202500333,utwente-tcs-bsc,0,"Boolean logic at conceptual level only, no circuits or electronics.","claude, blind"
uns-pmf:I321,utwente:202500346,utwente-tcs-bsc,0,"Networking, unrelated to digital electronics.","claude, blind"
uns-pmf:I321,utwente:202500356,utwente-tcs-bsc,1,"Covers logic gates, circuits and memory design but no analogue electronics or semiconductors.","claude, blind"
uns-pmf:I321,utwente:202500357,utwente-tcs-bsc,0,"Operating systems, unrelated.","claude, blind"
uns-pmf:I321,utwente:202500358,utwente-tcs-bsc,0,"Hardware-software integration project, not electronics.","claude, blind"
uns-pmf:I321,utwente:202500361,utwente-tcs-bsc,0,"AI course, unrelated.","claude, blind"
uns-pmf:I321,utwente:202500568,utwente-tcs-bsc,0,"Functional programming, unrelated.","claude, blind"
uns-pmf:I322,utwente:202200024,utwente-tcs-bsc,0,"DS and AI project, unrelated.","claude, blind"
uns-pmf:I322,utwente:202200201,utwente-tcs-bsc,0,"Embedded software engineering, unrelated.","claude, blind"
uns-pmf:I322,utwente:202400444,utwente-tcs-bsc,0,"Web project, unrelated.","claude, blind"
uns-pmf:I322,utwente:202500341,utwente-tcs-bsc,0,"UML modelling, not general software tools.","claude, blind"
uns-pmf:I322,utwente:202500342,utwente-tcs-bsc,0,"Programming course, not software tools practice.","claude, blind"
uns-pmf:I322,utwente:202500343,utwente-tcs-bsc,0,"Java programming concepts, not software tools practice.","claude, blind"
uns-pmf:I322,utwente:202500344,utwente-tcs-bsc,0,"Java project, not a software tools course.","claude, blind"
uns-pmf:I322,utwente:202500353,utwente-tcs-bsc,0,"Agile process, unrelated.","claude, blind"
uns-pmf:I322,utwente:202500354,utwente-tcs-bsc,0,"Web project, unrelated.","claude, blind"
uns-pmf:I322,utwente:202500357,utwente-tcs-bsc,0,"Operating systems, unrelated.","claude, blind"
uns-pmf:I322,utwente:202500358,utwente-tcs-bsc,0,"Hardware-software project, unrelated.","claude, blind"
uns-pmf:I342,utwente:202001045,utwente-tcs-bsc,1,"Uses graph theory concepts for networks, but no Euler, Hamilton, planarity or combinatorics.","claude, blind"
uns-pmf:I342,utwente:202001046,utwente-tcs-bsc,0,"Game theory and auctions, not graph theory.","claude, blind"
uns-pmf:I342,utwente:202001047,utwente-tcs-bsc,0,"Essay project on network science, not graph theory course.","claude, blind"
uns-pmf:I342,utwente:202500331,utwente-tcs-bsc,0,"Search and sort algorithms, not graph theory.","claude, blind"
uns-pmf:I342,utwente:202500332,utwente-tcs-bsc,0,"Databases and AI basics, unrelated.","claude, blind"
uns-pmf:I342,utwente:202500333,utwente-tcs-bsc,0,"Computer architecture and networks, unrelated.","claude, blind"
uns-pmf:I342,utwente:202500342,utwente-tcs-bsc,0,"Programming course, unrelated.","claude, blind"
uns-pmf:I342,utwente:202500352,utwente-tcs-bsc,0,"Databases, unrelated.","claude, blind"
uns-pmf:I342,utwente:202500361,utwente-tcs-bsc,0,"AI course, unrelated.","claude, blind"
uns-pmf:I364,utwente:202001033,utwente-tcs-bsc,0,"Statistics, not information theory.","claude, blind"
uns-pmf:I364,utwente:202001045,utwente-tcs-bsc,0,"Social network analysis, unrelated.","claude, blind"
uns-pmf:I364,utwente:202200022,utwente-tcs-bsc,0,"Knowledge representation, unrelated.","claude, blind"
uns-pmf:I364,utwente:202300357,utwente-tcs-bsc,0,"Concurrency and compilers, unrelated.","claude, blind"
uns-pmf:I364,utwente:202400444,utwente-tcs-bsc,0,"Web project, unrelated.","claude, blind"
uns-pmf:I364,utwente:202400608,utwente-tcs-bsc,0,"Internship, unrelated.","claude, blind"
uns-pmf:I364,utwente:202500331,utwente-tcs-bsc,0,"Algorithms, unrelated.","claude, blind"
uns-pmf:I364,utwente:202500332,utwente-tcs-bsc,0,"Databases and AI basics, unrelated.","claude, blind"
uns-pmf:I364,utwente:202500333,utwente-tcs-bsc,0,"Computer architecture and networks intro, unrelated.","claude, blind"
uns-pmf:I364,utwente:202500334,utwente-tcs-bsc,0,"Cryptography and law, not entropy or error-correcting codes.","claude, blind"
uns-pmf:I364,utwente:202500346,utwente-tcs-bsc,1,"Physical layer part touches the Shannon limit and error correction, a small slice of the home course.","claude, blind"
uns-pmf:I364,utwente:202500347,utwente-tcs-bsc,0,"Network and transport layers, no coding theory.","claude, blind"
uns-pmf:I364,utwente:202500361,utwente-tcs-bsc,0,"AI course, unrelated to information theory.","claude, blind"
uns-pmf:M-05,utwente:202001033,utwente-tcs-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202001041,utwente-tcs-bsc,0,"Smart spaces project, no accounting.","claude, blind"
uns-pmf:M-05,utwente:202001045,utwente-tcs-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202001046,utwente-tcs-bsc,0,"Game theory and auctions, not financial accounting.","claude, blind"
uns-pmf:M-05,utwente:202200024,utwente-tcs-bsc,0,"DS and AI project, no accounting.","claude, blind"
uns-pmf:M-05,utwente:202300357,utwente-tcs-bsc,0,"Concurrency and compilers, no accounting.","claude, blind"
uns-pmf:M-05,utwente:202400444,utwente-tcs-bsc,0,"Software project, no accounting.","claude, blind"
uns-pmf:M-05,utwente:202500331,utwente-tcs-bsc,0,"Algorithms, no accounting.","claude, blind"
uns-pmf:M-05,utwente:202500341,utwente-tcs-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202500342,utwente-tcs-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202500351,utwente-tcs-bsc,0,"Web security, no accounting.","claude, blind"
uns-pmf:M-05,utwente:202500354,utwente-tcs-bsc,0,"Software project, no accounting.","claude, blind"
uns-pmf:M-05,utwente:202500356,utwente-tcs-bsc,0,No accounting content.,"claude, blind"
uns-pmf:M-05,utwente:202500568,utwente-tcs-bsc,0,"Functional programming, no accounting.","claude, blind"
uns-pmf:M3-22,utwente:202001033,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202001046,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202001047,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202300357,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500331,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500333,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500342,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500352,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500353,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500354,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
uns-pmf:M3-22,utwente:202500361,utwente-tcs-bsc,0,No financial mathematics content.,"claude, blind"
